lat,lng
"5,256,495,715","1,339,417,371"
"5,253,770,938","1,326,432,747"
"5,253,834,004","1,332,400,556"
"5,242,769,578","1,335,511,447"
"5,250,390,498","1,341,096,869"
"524,235,606","1,355,901,301"
"5,246,927,137","1,343,027,993"
"5,255,106,105","1,343,090,195"
"5,253,082,561","1,345,588,316"
"525,048,464","1,331,366,332"
"5,245,883,156","1,334,302,627"
"5,249,449,483","1,334,179,871"
"5,250,304,865","1,317,972,448"
"5,251,333,938","1,339,706,805"
"5,246,356,352","1,352,220,791"
"5,246,709,044","1,332,831,462"
"5,250,252,407","1,331,331,464"
"5,260,380,811","1,340,841,052"
"524,719,467","131,230,692"
"5,253,367,348","1,317,080,238"
"5,247,340,569","1,342,799,659"
"5,252,969,199","1,340,276,829"
"5,248,975,693","1,335,285,481"
"5,244,650,191","1,351,410,882"
"5,242,926,107","1,325,993,034"
"5,255,654,181","1,318,855,351"
"5,242,647,616","1,325,679,687"
"5,253,171,246","1,338,934,626"
"5,250,545,454","133,279,276"
"5,265,596,567","1,348,693,177"
"524,650,306","1,344,283,824"
"5,249,900,866","1,348,051,288"
"525,153,336","1,331,359,565"
"5,247,918,271","1,344,539,081"
"5,247,069,661","1,328,933,521"
"5,256,665,834","1,331,744,224"
"5,249,540,102","1,333,050,527"
"5,254,497,654","132,392,779"
"5,243,155,043","134,955,435"
"5,252,987,652","1,334,537,593"
"5,242,779,722","1,325,486,388"
"5,255,034,615","1,342,123,187"
"5,252,162,918","1,315,577,132"
"5,253,908,465","1,339,546,486"
"5,246,829,501","1,349,033,878"
"5,254,622,999","1,340,727,365"
"5,249,847,516","1,339,965,947"
"5,251,181,584","1,337,691,854"
"5,249,751,175","1,339,361,929"
"5,249,791,742","1,332,433,116"
"5,251,356,038","1,345,549,826"
"5,250,206,141","1,342,493,942"
"5,253,863,513","1,320,250,293"
"5,242,216,955","1,329,891,075"
"5,250,803,422","1,327,438,231"
"5,251,936,601","1,319,780,692"
"525,459,734","1,357,145,678"
"5,251,438,512","1,339,707,239"
"5,251,024,888","1,344,978,583"
"5,253,848,602","1,320,078,036"
"5,262,953,622","1,329,445,879"
"5,247,603,396","1,336,298,742"
"5,253,882,613","1,317,997,851"
"5,250,392,673","133,370,109"
"5,243,660,352","1,345,152,352"
"524,570,067","1,338,404,219"
"5,245,304,182","1,362,497,315"
"5,257,848,364","1,327,543,926"
"5,256,284,395","1,340,283,368"
"525,328,141","1,338,014,759"
"5,249,022,433","1,331,433,931"
"5,256,172,483","1,332,628,371"
"5,248,538,883","1,345,775,205"
"5,250,969,862","1,351,876,948"
"5,250,916,434","1,339,010,457"
"5,247,172,985","133,662,145"
"5,249,742,441","1,334,620,182"
"5,243,489,989","1,353,794,971"
"5,254,752,799","1,338,875,078"
"5,255,026,429","1,344,191,061"
"5,253,115,658","1,341,227,513"
"5,258,442,591","1,340,836,979"
"5,247,472,498","1,338,094,135"
"5,252,054,901","1,345,867,934"
"5,244,015,683","1,321,469,364"
"5,257,805,057","1,336,165,749"
"5,262,973,226","1,338,271,856"
"5,252,296,144","1,344,036,889"
"5,252,694,021","134,162,035"
"5,257,818,207","1,329,793,323"
"5,260,472,573","1,336,173,457"
"5,255,713,512","1,355,671,283"
"525,033,371","1,333,850,174"
"5,255,305,555","13,419,515"
"5,249,404,849","134,540,461"
"5,251,895,588","134,825,701"
"5,246,496,628","1,343,335,311"
"5,250,659,738","133,075,271"
"5,248,921,815","134,505,648"
"5,248,439,908","1,352,609,513"
"5,251,324,957","1,344,781,213"
"5,246,113,381","1,327,528,799"
"5,261,767,968","1,339,404,707"
"5,256,724,339","1,336,242,995"
"5,247,328,404","1,327,866,264"
"5,248,644,387","132,896,297"
"5,251,849,503","1,328,043,299"
"5,251,755,211","1,326,853,018"
"525,566,663","1,337,249,599"
"525,633,875","1,350,486,522"
"5,257,637,954","1,327,155,508"
"5,248,010,084","1,342,115,526"
"5,249,988,143","1,335,390,045"
"5,255,483,146","1,337,611,219"
"5,254,487,853","1,342,959,067"
"5,252,607,303","1,336,493,994"
"524,065,912","1,355,814,914"
"5,248,131,058","1,342,924,872"
"5,243,990,873","1,368,584,698"
"5,262,074,922","1,323,657,117"
"5,245,574,423","1,326,638,292"
"5,252,934,842","1,329,654,382"
"5,261,911,485","1,341,832,518"
"5,249,870,439","1,332,459,202"
"5,245,805,691","1,329,026,798"
"5,245,061,434","1,332,226,993"
"524,842,575","1,351,147,634"
"5,242,179,396","1,343,780,462"
"5,243,192,673","13,534,458"
"5,248,415,309","1,346,080,694"
"5,249,749,997","1,328,696,903"
"5,258,106,439","1,330,356,142"
"5,249,101,294","1,341,627,926"
"5,252,707,728","1,341,554,899"
"5,249,904,162","1,342,212,951"
"5,253,752,669","1,358,903,982"
"5,254,755,042","1,331,099,605"
"5,241,778,931","1,347,781,468"
"5,245,070,275","1,333,471,842"
"5,247,796,563","1,336,017,119"
"5,252,583,409","1,354,419,789"
"5,243,218,291","1,318,673,873"
"5,246,506,928","1,331,452,727"
"525,020,344","1,341,646,123"
"5,250,092,186","1,344,202,446"
"5,250,323,215","1,341,213,698"
"5,255,466,114","1,335,969,741"
"5,243,917,071","1,343,500,679"
"5,249,335,913","1,329,561,763"
"5,250,262,501","1,344,672,477"
"524,566,275","1,341,446,565"
"5,250,435,382","1,318,000,979"
"5,254,150,186","1,323,109,072"
"5,252,640,121","1,334,172,815"
"5,245,346,689","1,350,984,594"
"5,243,256,112","1,325,611,558"
"524,480,221","1,350,733,268"
"5,252,041,702","1,347,942,239"
"524,815,843","1,344,018,922"
"5,251,211,928","133,898,511"
"5,247,384,414","1,345,585,197"
"5,253,322,627","1,333,008,138"
"5,256,792,799","1,342,784,899"
"5,253,637,939","1,328,676,357"
"5,250,452,552","1,334,072,127"
"5,248,535,114","1,360,359,155"
"5,240,202,519","1,335,371,349"
"5,242,250,968","1,348,573,579"
"5,254,191,527","1,324,732,152"
"5,248,279,306","1,332,509,493"
"5,255,430,662","1,353,836,747"
"5,252,485,188","1,317,923,269"
"5,245,988,305","1,352,924,622"
"5,258,733,315","1,340,175,702"
"5,251,091,247","1,341,682,029"
"5,247,879,346","1,343,608,579"
"5,262,089,788","134,302,382"
"5,244,779,074","1,364,202,345"
"5,252,921,517","1,345,974,495"
"5,252,565,314","1,332,233,922"
"5,261,692,805","1,347,305,254"
"5,252,942,861","1,337,940,792"
"524,760,739","1,337,728,591"
"5,247,881,585","1,334,311,789"
"5,253,568,648","1,320,600,033"
"525,708,237","1,331,791,768"
"5,250,888,128","1,321,845,453"
"5,260,611,276","1,331,675,756"
"5,250,673,831","1,330,244,227"
"5,249,076,955","133,319,066"
"5,247,250,595","1,343,458,346"
"5,252,668,472","1,341,509,517"
"5,255,065,757","1,351,131,791"
"524,865,949","1,356,037,168"
"5,245,449,253","136,122,501"
"5,248,652,935","1,342,893,576"
"5,252,396,546","1,343,952,996"
"5,244,957,908","1,359,341,601"
"52,504,367","1,335,094,696"
"5,256,315,611","1,332,973,922"
"5,251,320,307","1,345,653,339"
"5,253,640,721","1,319,072,951"
"5,248,729,763","1,359,500,689"
"525,020,498","1,334,170,319"
"5,258,539,276","1,335,954,412"
"5,245,662,801","1,356,269,523"
"5,253,253,105","1,338,061,663"
"5,263,540,916","1,349,957,068"
"525,030,417","1,332,475,235"
"5,255,598,564","1,343,285,988"
"5,251,397,133","1,348,465,588"
"5,249,203,562","1,338,298,264"
"524,949,957","1,343,899,753"
"5,244,006,491","1,343,471,661"
"5,252,777,798","1,318,827,307"
"5,252,699,296","133,322,618"
"524,996,004","13,458,199"
"526,368,984","1,350,510,552"
"5,252,874,599","1,341,008,511"
"5,254,630,119","1,334,369,305"
"5,242,575,277","1,347,396,971"
"5,252,846,858","1,327,029,282"
"5,248,780,835","13,300,193"
"5,255,379,189","1,344,045,819"
"5,251,347,297","133,357,596"
"5,243,380,555","1,318,938,656"
"525,908,927","134,423,801"
"5,252,005,051","1,328,002,575"
"5,252,959,972","1,340,064,432"
"523,937,774","1,340,692,283"
"5,249,540,992","134,011,958"
"5,252,396,714","134,118,064"
"5,255,760,687","1,330,942,434"
"5,247,078,455","1,357,266,373"
"526,116,236","134,828,742"
"5,248,102,256","1,343,631,809"
"5,256,442,404","1,335,255,022"
"5,258,449,295","1,327,593,598"
"5,246,894,782","133,705,046"
"5,249,210,312","1,343,607,204"
"5,249,983,956","1,330,663,747"
"5,246,703,131","1,338,267,712"
"5,244,305,998","1,358,054,814"
"5,249,162,796","133,708,286"
"5,250,709,513","1,346,832,998"
"5,241,959,494","1,329,363,256"
"5,257,486,228","1,327,760,909"
"5,251,008,642","1,337,633,301"
"5,252,654,604","1,349,133,714"
"5,250,313,341","1,332,782,557"
"5,250,717,214","1,356,118,109"
"525,132,606","1,344,732,285"
"5,257,722,781","1,336,111,598"
"5,256,059,195","1,342,780,342"
"5,258,667,728","1,328,076,178"
"5,243,805,834","1,354,984,713"
"5,255,619,247","1,342,435,721"
"5,252,323,673","133,594,003"
"525,405,082","1,323,250,705"
"5,250,240,798","1,345,678,844"
"5,249,489,867","1,333,102,734"
"5,252,882,994","1,345,796,726"
"524,996,569","1,338,557,027"
"5,249,836,387","1,339,574,524"
"5,249,219,208","1,342,111,762"
"5,254,695,329","1,345,437,822"
"5,253,676,919","1,318,728,441"
"5,243,230,337","1,353,516,474"
"5,250,421,365","1,351,124,971"
"5,251,938,855","1,329,667,845"
"5,250,418,892","1,339,103,059"
"5,243,063,763","1,326,649,622"
"5,251,277,967","1,327,538,901"
"5,252,858,078","1,337,862,737"
"5,248,724,131","1,339,234,283"
"5,249,751,598","1,336,294,315"
"5,257,080,281","1,325,967,202"
"5,251,179,823","1,341,821,345"
"5,253,178,584","1,341,970,842"
"5,256,710,947","1,352,177,245"
"5,242,901,307","1,355,093,066"
"5,254,571,676","1,314,613,524"
"5,250,293,352","1,341,325,331"
"5,250,198,748","1,330,383,926"
"5,250,167,511","1,341,787,433"
"5,254,150,689","1,340,811,643"
"5,250,532,446","133,969,782"
"5,248,142,668","1,332,034,457"
"5,244,577,795","1,350,086,702"
"5,248,637,618","1,336,062,896"
"5,254,597,309","1,341,764,675"
"5,254,200,972","1,333,564,154"
"5,251,364,549","1,333,575,122"
"52,539,697","134,179,143"
"5,250,878,676","1,346,084,285"
"5,256,386,986","1,332,811,893"
"5,252,449,361","1,344,099,977"
"5,257,668,461","1,331,429,197"
"525,662,353","1,331,893,916"
"5,245,933,604","1,334,853,564"
"525,485,351","135,084,928"
"5,244,988,329","1,328,642,325"
"5,241,455,397","134,010,027"
"5,249,121,622","1,360,780,704"
"5,251,381,813","1,317,462,455"
"5,249,409,301","1,340,295,958"
"5,254,826,466","1,345,599,432"
"5,256,023,787","1,337,691,163"
"5,253,180,496","1,338,151,752"
"5,249,477,064","1,351,985,589"
"5,252,417,164","1,339,941,972"
"5,255,137,551","1,335,414,543"
"5,249,747,138","133,405,734"
"5,254,654,499","1,346,827,447"
"5,250,704,944","1,339,840,237"
"5,250,186,595","1,333,797,774"
"5,251,648,078","1,361,391,376"
"5,251,611,937","1,355,112,999"
"5,242,098,404","1,322,773,311"
"5,251,615,818","1,335,271,235"
"5,262,826,241","1,349,794,192"
"524,979,491","1,332,458,289"
"5,257,734,081","1,330,767,134"
"5,252,227,319","1,345,022,115"
"5,251,018,237","1,353,071,946"
"5,250,615,989","1,327,993,636"
"5,254,202,217","1,359,967,207"
"5,253,615,777","1,347,369,305"
"5,252,564,671","1,330,620,338"
"5,257,358,294","1,356,795,885"
"525,501,295","1,346,456,872"
"5,248,005,422","1,343,240,743"
"5,247,492,261","1,342,732,827"
"5,249,942,101","1,333,832,531"
"5,245,577,167","1,357,717,329"
"5,250,880,293","1,361,333,074"
"5,253,778,054","1,334,431,562"
"5,247,846,248","1,343,340,135"
"5,260,959,733","1,332,088,756"
"5,247,997,122","1,342,532,231"
"5,259,201,023","1,328,610,906"
"5,252,358,055","1,335,678,584"
"5,253,531,531","135,168,766"
"5,241,555,878","1,353,110,319"
"5,251,942,799","1,327,200,772"
"5,254,524,873","1,341,252,836"
"5,250,017,843","1,332,158,739"
"5,247,030,999","1,346,491,255"
"5,242,967,844","1,332,107,499"
"5,255,639,513","1,337,707,053"
"5,253,947,759","1,344,343,748"
"5,254,464,137","1,342,268,721"
"5,256,984,214","1,330,030,986"
"5,252,539,451","133,791,459"
"5,246,475,238","1,334,450,763"
"5,243,066,382","1,333,624,372"
"525,458,258","1,359,195,107"
"5,255,958,043","1,349,479,795"
"5,255,412,326","1,338,312,283"
"5,243,738,377","1,356,203,095"
"5,249,631,172","1,339,859,325"
"5,242,907,393","1,355,053,309"
"5,251,338,958","1,345,599,307"
"5,255,066,982","1,338,443,759"
"5,247,231,971","1,345,923,491"
"52,518,929","1,342,831,257"
"5,255,541,209","1,343,939,568"
"5,253,407,443","1,349,227,266"
"5,242,414,311","1,331,459,669"
"5,249,603,964","1,334,602,617"
"5,246,258,992","135,139,838"
"5,251,977,159","1,328,012,574"
"5,238,233,005","1,339,892,533"
"5,241,074,176","1,336,612,369"
"5,250,804,244","1,346,395,075"
"5,243,073,282","1,331,625,195"
"525,270,019","1,341,588,748"
"5,253,779,886","1,337,365,548"
"5,245,269,511","1,357,515,122"
"5,252,582,169","1,351,940,763"
"5,260,041,572","1,342,936,482"
"5,251,484,618","132,635,803"
"5,250,477,602","1,337,158,366"
"5,249,151,384","1,343,419,101"
"5,249,781,176","1,340,616,918"
"5,244,472,859","1,342,621,289"
"5,253,658,858","133,949,293"
"5,252,081,164","1,330,623,799"
"5,249,841,987","1,348,227,916"
"5,245,797,898","1,332,693,155"
"5,253,182,483","1,340,303,092"
"5,245,593,149","133,632,593"
"5,255,970,618","1,341,834,426"
"5,243,955,412","1,326,215,463"
"52,523,204","1,358,946,923"
"5,249,891,216","1,349,985,391"
"524,937,383","1,338,403,993"
"5,249,554,963","1,352,491,572"
"5,247,869,349","1,333,241,271"
"5,249,531,113","1,352,507,035"
"5,250,554,007","1,342,165,832"
"5,263,190,684","1,342,332,108"
"5,250,612,334","1,331,808,571"
"5,249,261,578","1,333,101,344"
"5,251,499,578","133,930,542"
"5,246,345,001","1,362,714,696"
"5,248,345,796","1,342,889,504"
"5,252,555,668","1,329,768,897"
"5,242,142,728","1,317,794,245"
"5,246,499,554","133,145,129"
"5,251,017,762","1,345,483,556"
"524,648,815","1,348,621,874"
"5,250,334,783","1,333,847,492"
"5,248,687,322","1,334,528,795"
"5,250,171,649","1,341,629,921"
"5,249,401,121","1,341,093,929"
"5,249,153,971","1,337,662,455"
"5,247,604,107","1,344,794,738"
"5,246,651,578","1,334,019,676"
"5,243,967,011","1,334,324,972"
"5,249,774,404","1,340,611,596"
"5,249,178,798","1,330,939,189"
"5,251,118,601","1,337,201,996"
"5,250,822,643","1,339,893,117"
"5,253,282,339","1,345,385,247"
"5,252,594,022","1,341,109,861"
"5,245,696,119","1,362,562,083"
"524,109,961","1,334,730,017"
"5,249,220,164","1,342,112,407"
"5,254,402,758","1,335,501,474"
"5,247,563,448","1,342,284,084"
"5,244,819,412","1,329,078,576"
"5,246,174,716","1,347,246,344"
"5,246,469,375","1,331,552,423"
"5,254,914,673","1,317,656,202"
"5,244,813,057","1,337,906,392"
"5,260,169,544","1,332,461,479"
"5,249,680,094","1,329,606,071"
"525,856,597","1,336,692,305"
"5,254,866,766","1,337,181,325"
"5,257,917,524","132,995,532"
"5,255,211,899","1,343,131,537"
"5,253,011,752","1,339,208,781"
"5,247,869,341","133,327,161"
"5,256,075,015","132,151,508"
"5,253,671,944","1,327,951,799"
"5,250,695,564","1,333,361,769"
"5,257,336,552","133,822,839"
"5,250,085,064","1,340,501,228"
"5,251,135,833","1,343,048,188"
"5,253,317,449","1,343,610,328"
"5,255,478,149","1,339,528,143"
"5,255,848,879","1,338,607,499"
"5,251,128,743","1,341,363,238"
"5,247,765,295","1,344,812,997"
"5,256,005,567","1,346,264,526"
"52,489,926","1,334,491,869"
"5,243,399,794","135,532,683"
"5,251,865,588","1,330,221,778"
"5,246,720,664","1,331,168,464"
"5,249,590,021","1,343,061,808"
"5,247,950,234","1,344,063,232"
"5,249,435,783","1,338,088,442"
"5,253,388,594","1,328,259,106"
"5,255,567,422","1,319,339,551"
"5,250,814,621","1,335,319,871"
"5,246,218,934","1,346,059,817"
"5,252,651,374","1,329,729,938"
"5,261,862,071","1,324,027,762"
"5,259,665,769","1,335,543,897"
"5,246,639,745","1,312,043,154"
"5,253,678,188","1,326,704,511"
"5,249,370,034","1,353,985,354"
"5,250,307,417","1,338,423,071"
"5,250,701,999","1,350,200,362"
"5,245,446,449","135,173,245"
"5,247,771,618","134,480,022"
"5,249,685,689","1,350,697,891"
"525,465,367","1,350,949,526"
"5,244,169,471","1,358,499,142"
"5,242,359,161","1,352,608,202"
"5,252,835,867","1,333,068,187"
"5,245,341,548","1,343,667,771"
"5,255,029,502","1,341,528,488"
"5,242,668,725","1,312,960,682"
"525,370,303","1,340,810,882"
"5,251,513,328","1,338,147,853"
"5,255,870,727","133,517,825"
"5,256,799,401","1,331,057,901"
"5,252,890,299","1,340,955,285"
"5,255,128,335","1,343,033,558"
"5,243,228,105","1,359,156,491"
"5,255,993,064","1,355,057,364"
"5,242,102,395","1,333,504,063"
"5,242,419,303","133,279,133"
"5,249,445,055","1,336,061,087"
"5,246,658,412","1,342,120,833"
"525,359,109","1,320,021,868"
"525,063,975","1,328,346,511"
"5,254,763,939","1,341,365,974"
"5,254,760,943","1,318,478,266"
"5,260,518,141","1,335,679,099"
"5,247,623,163","1,328,944,525"
"5,253,659,725","1,341,622,235"
"5,244,261,345","133,775,386"
"5,245,875,966","1,337,611,694"
"5,250,140,872","1,347,566,698"
"5,252,983,992","1,340,229,524"
"5,246,410,383","1,334,114,052"
"5,252,869,779","1,345,735,813"
"5,252,395,331","131,663,239"
"5,244,304,976","1,324,032,273"
"5,248,079,011","134,516,555"
"5,256,715,641","1,341,460,354"
"5,244,419,849","134,336,371"
"5,254,756,669","1,320,959,597"
"5,245,561,147","1,361,900,818"
"5,256,056,233","1,332,180,944"
"5,251,532,116","1,347,309,576"
"5,248,653,384","1,342,398,555"
"5,248,743,985","1,342,039,386"
"5,243,691,348","1,337,291,906"
"5,255,653,653","1,337,405,547"
"5,244,948,809","1,335,103,584"
"5,255,488,658","1,348,319,433"
"5,248,372,758","1,340,016,206"
"5,249,261,261","1,337,967,633"
"5,254,180,671","1,318,353,517"
"5,248,961,461","1,343,989,743"
"5,248,738,581","1,334,960,482"
"5,254,852,159","1,359,230,256"
"5,249,508,103","1,333,459,134"
"5,246,714,062","1,331,625,689"
"5,252,381,741","1,342,346,314"
"5,252,378,397","1,332,997,448"
"524,489,696","1,349,572,252"
"5,243,266,235","1,325,925,313"
"525,395,947","1,342,430,674"
"5,253,992,137","1,320,362,505"
"5,255,586,198","1,320,769,844"
"5,251,876,312","1,356,380,196"
"5,256,089,852","1,332,422,691"
"5,256,237,079","1,332,949,581"
"5,243,125,232","1,330,958,178"
"5,251,500,182","1,339,293,291"
"5,243,090,694","1,323,003,217"
"5,241,863,358","1,332,381,265"
"5,251,290,392","1,345,740,002"
"5,256,707,186","1,334,681,446"
"5,244,887,384","1,331,544,691"
"5,252,569,401","1,352,262,913"
"5,245,892,118","1,333,932,193"
"5,248,047,329","1,331,279,641"
"5,251,047,603","1,345,320,272"
"5,249,167,019","1,339,469,678"
"5,242,582,092","1,331,671,167"
"5,245,181,449","1,332,078,468"
"5,243,255,181","1,348,527,368"
"5,252,432,426","1,340,987,822"
"5,243,060,043","1,331,488,632"
"5,250,976,768","1,345,014,143"
"5,250,279,215","1,344,631,984"
"5,244,065,785","1,368,691,518"
"5,258,365,524","1,344,720,746"
"5,249,831,463","1,339,953,762"
"5,246,097,647","133,831,879"
"5,257,422,963","1,335,915,941"
"5,253,777,194","1,318,637,223"
"5,250,047,781","1,339,718,447"
"5,244,793,379","1,338,769,533"
"5,256,555,825","1,352,360,189"
"5,247,833,133","1,342,585,885"
"5,245,413,109","1,351,946,903"
"5,252,365,691","135,874,744"
"5,250,667,743","1,329,182,238"
"5,256,812,495","1,349,319,036"
"5,243,459,557","1,334,600,163"
"5,242,572,095","1,347,740,048"
"5,255,589,665","1,338,434,961"
"5,250,260,082","1,340,634,959"
"5,246,716,542","1,337,030,412"
"5,251,512,276","1,343,193,747"
"5,249,595,052","133,894,543"
"5,256,494,231","1,333,589,601"
"5,254,621,369","1,336,911,004"
"524,880,637","133,562,091"
"5,244,150,051","1,359,664,841"
"5,249,521,499","1,352,513,325"
"5,250,706,829","1,339,833,301"
"525,423,736","1,342,595,531"
"5,256,055,503","1,342,743,127"
"5,243,747,817","1,349,597,168"
"525,257,543","1,331,079,301"
"5,254,467,741","1,335,786,397"
"5,260,939,496","1,346,188,983"
"5,256,597,877","1,339,594,445"
"5,255,540,244","1,335,633,724"
"5,242,845,958","1,343,490,879"
"5,249,149,495","1,332,358,636"
"5,243,020,555","1,373,027,787"
"5,244,327,937","1,334,080,368"
"5,253,888,736","1,337,199,963"
"5,255,430,063","1,340,252,594"
"5,256,765,041","1,336,142,135"
"5,249,781,642","1,328,377,263"
"5,254,286,913","135,645,969"
"5,247,266,448","1,350,945,919"
"5,253,137,584","1,319,702,836"
"5,253,061,994","1,341,090,633"
"5,255,192,975","1,338,250,349"
"5,254,306,902","1,315,783,984"
"5,251,442,259","1,349,323,226"
"5,253,245,201","1,314,159,926"
"5,255,037,614","1,339,133,729"
"5,250,073,658","1,352,184,891"
"5,253,278,942","1,319,867,703"
"5,249,023,829","1,335,665,098"
"5,261,746,729","1,348,713,242"
"5,254,485,383","1,334,605,931"
"5,248,743,695","1,332,437,488"
"5,254,888,451","1,317,720,198"
"5,253,085,994","1,347,767,801"
"5,250,673,864","1,330,240,199"
"5,248,232,386","134,559,771"
"5,254,556,742","1,333,249,864"
"5,246,841,153","1,337,453,042"
"5,249,920,772","1,346,575,137"
"5,245,990,054","1,350,021,136"
"5,254,747,538","1,356,102,023"
"524,708,423","1,345,031,667"
"5,257,006,258","1,330,029,808"
"5,245,651,395","1,356,197,181"
"5,258,107,554","1,329,250,506"
"5,252,930,477","1,323,467,464"
"5,247,919,061","1,344,525,039"
"5,246,112,067","1,351,986,159"
"5,247,314,376","1,343,787,194"
"5,243,609,567","1,334,608,176"
"5,256,650,508","1,339,961,849"
"5,246,277,947","1,315,396,135"
"5,255,536,837","1,353,370,741"
"5,252,905,121","1,319,548,353"
"5,250,673,296","1,329,277,039"
"5,249,621,196","1,351,019,905"
"5,251,476,313","1,338,936,883"
"5,247,342,773","1,350,917,052"
"5,255,791,037","1,345,256,693"
"525,376,919","1,318,674,135"
"525,157,258","1,333,581,696"
"5,244,250,956","1,333,199,518"
"5,248,232,325","1,336,026,748"
"52,561,917","1,336,031,944"
"5,256,577,139","1,351,608,058"
"5,254,261,118","1,337,580,014"
"5,249,933,259","1,343,204,078"
"5,251,122,478","1,340,562,585"
"5,254,127,559","1,358,900,804"
"5,243,356,737","1,355,603,926"
"5,241,720,975","1,313,898,343"
"5,245,044,179","1,334,300,522"
"5,256,930,991","1,335,227,919"
"5,247,272,339","1,350,931,982"
"5,256,708,074","1,352,180,955"
"5,257,583,415","1,334,772,349"
"5,257,869,006","1,329,260,823"
"5,243,124,172","1,334,645,572"
"5,255,504,204","1,322,597,069"
"5,242,428,545","1,342,635,647"
"5,250,706,281","1,339,607,229"
"5,257,809,901","1,335,137,312"
"5,250,350,426","133,479,208"
"5,249,762,908","133,950,138"
"5,258,541,274","1,328,125,756"
"5,249,642,667","1,326,716,746"
"5,254,619,123","1,343,804,747"
"5,247,321,813","1,344,874,252"
"5,252,403,269","1,336,729,382"
"525,630,245","133,905,488"
"5,253,814,972","1,342,022,521"
"5,253,279,773","1,338,010,374"
"5,250,550,926","135,724,811"
"5,239,047,407","1,340,196,058"
"5,252,609,486","1,336,781,263"
"5,249,207,382","1,330,934,782"
"5,247,696,018","1,328,082,185"
"524,930,238","1,342,196,273"
"5,250,236,829","1,346,949,862"
"5,254,840,913","1,359,294,865"
"5,250,672,825","1,341,343,721"
"5,240,860,486","13,499,183"
"5,244,842,248","1,355,912,695"
"5,255,551,779","1,320,342,776"
"5,252,884,895","134,044,399"
"5,250,556,348","1,339,070,837"
"5,254,931,323","1,338,628,925"
"5,253,528,918","1,351,726,149"
"5,248,891,343","1,345,404,352"
"5,248,508,185","1,326,912,732"
"5,244,901,224","1,337,894,017"
"5,244,913,401","1,334,957,527"
"5,250,492,285","1,330,015,538"
"5,250,208,727","1,342,491,378"
"525,351,849","1,327,736,274"
"5,250,683,807","1,330,073,648"
"5,243,534,392","1,347,059,148"
"5,249,770,631","1,336,198,534"
"525,673,143","1,351,498,728"
"5,242,109,875","1,331,043,464"
"5,258,537,385","1,336,052,676"
"5,254,675,716","1,341,284,621"
"5,251,617,866","1,342,518,009"
"524,971,813","1,334,598,257"
"5,263,572,805","1,350,733,601"
"5,246,816,492","1,344,618,562"
"5,255,393,326","1,346,769,477"
"5,242,764,706","132,037,921"
"5,250,125,419","1,342,805,701"
"5,252,821,006","1,340,960,769"
"5,248,787,424","1,337,314,729"
"5,244,748,242","135,755,225"
"5,244,579,397","1,329,360,595"
"5,252,435,548","1,335,130,439"
"5,255,362,871","1,341,399,048"
"5,251,039,534","1,327,094,141"
"5,257,091,047","1,325,973,317"
"5,245,276,072","1,343,941,182"
"5,253,292,906","1,362,217,121"
"5,248,188,827","1,338,025,093"
"5,247,298,514","1,343,710,469"
"5,255,244,926","1,336,893,601"
"5,245,146,109","1,341,545,502"
"5,260,272,708","1,336,778,735"
"5,249,343,641","1,342,816,257"
"5,250,566,947","1,332,305,618"
"5,239,977,463","1,354,229,453"
"52,415,674","1,353,087,359"
"5,253,920,809","134,526,474"
"5,249,828,858","1,339,946,018"
"5,246,423,023","1,351,130,031"
"5,249,670,323","1,335,221,893"
"5,247,157,597","1,338,400,988"
"5,248,816,576","1,335,411,406"
"5,247,372,792","1,333,779,171"
"524,732,389","1,348,962,619"
"5,243,406,488","1,320,511,402"
"5,257,228,405","1,349,204,146"
"5,256,865,355","1,343,891,222"
"5,253,097,769","1,333,138,964"
"5,246,002,567","1,358,080,779"
"525,389,204","1,334,498,673"
"5,247,863,736","1,336,343,594"
"5,250,400,097","1,335,286,552"
"5,257,332,232","1,356,744,779"
"5,252,932,499","1,346,025,249"
"5,249,352,374","1,336,250,968"
"5,259,682,572","1,335,880,919"
"5,242,073,805","1,338,792,759"
"5,255,027,372","1,322,672,296"
"5,250,317,221","1,327,920,821"
"524,963,628","1,329,387,069"
"5,241,938,226","1,357,881,812"
"5,262,321,573","1,345,567,002"
"5,246,992,699","13,429,927"
"5,249,918,205","1,342,249,886"
"5,243,710,586","1,356,222,543"
"5,246,454,543","1,347,316,505"
"5,247,348,581","1,332,208,602"
"5,261,533,224","1,344,477,772"
"5,250,317,426","1,330,380,275"
"5,251,109,551","1,343,065,848"
"5,253,872,447","1,320,068,223"
"5,245,590,006","1,333,264,288"
"5,263,759,046","1,349,142,984"
"5,255,968,746","1,352,455,102"
"5,258,377,227","1,339,083,032"
"5,242,004,052","1,333,131,018"
"5,250,817,349","1,346,342,135"
"5,243,147,192","1,348,985,837"
"5,254,502,973","1,334,203,843"
"5,250,893,091","1,346,024,228"
"5,250,611,231","1,331,579,729"
"525,132,005","1,341,753,239"
"5,255,683,316","1,336,572,578"
"525,774,424","1,329,704,053"
"5,261,847,695","1,333,605,319"
"5,254,945,951","1,322,720,379"
"5,260,891,033","134,144,856"
"5,255,036,053","1,357,285,013"
"525,743,434","1,334,591,626"
"5,253,893,181","13,414,899"
"5,246,161,224","1,313,361,158"
"5,244,561,625","1,345,295,499"
"5,250,702,055","1,339,438,557"
